first_name	last_name	gender	dob	state	phone	zip	age	cost
Todd	Doughnut	M	7/23/1947	IA	6266024069	45953	74	cost
Carman	Fryer	F	7/6/1978	TX	4253653259	99676	43	cost
Lisa	Doe	F	5/3/1953	CA	6012273244	86357	68	cost
Jim	Fryer	M	9/16/1922	VT	3375286820	1230	98	cost
Alex	Doe	F	2/3/1932	IA	2202565230	61448	89	cost
Jim	Doe	M	12/7/1973	IA	5492348266	43743	47	cost
Todd	Doughnut	M	7/17/2019	IA	8711491596	93963	2	cost
Todd	Fryer	M	3/30/1932	TX	7208213022	80739	89	cost
Alex	Fryer	M	7/4/1979	CA	6491515642	86150	42	cost
Alex	Doe	M	4/15/2023	TX	1784001541	62739	-2	cost
Jim	Curler	M	7/19/2002	TX	2074556558	49679	19	cost
Ashleigh	Doughnut	F	9/16/2002	CA	14682568499	23001	18	cost
Todd	Curler	M	12/31/1946	IA	4271582548	39116	74	cost
Alex	Sourdough	F	5/17/2025	IA	6742875478	12562	-4	cost
Ashleigh	Fryer	F	5/17/2008	IA	3332725099	34828	13	cost
Thomas	Sourdough	M	8/15/1999	IA	14336372166	48461	21	cost
Alex	Sourdough	F	11/28/1968	CA	4856935725	75563	52	cost
Lisa	Dough	F	8/15/1939	VT	2746821827	28742	81	cost
Ben	Sourdough	M	6/29/2014	IA	4731674029	51342	7	cost
Alex	Fryer	F	7/4/1968	TX	5595996417	18163	53	cost
Carman	Curler	F	5/7/1914	CA	4926262036	13273	107	cost
Alex	Do	F	12/30/2013	TX	2513796670	1874	7	cost
Jim	Curler	M	1/20/1971	TX	4348583237	72568	50	cost
Thomas	Sourdough	M	4/13/1956	CA	5272456171	81385	65	cost
Alex	Sourdough	M	6/29/2030	CA	1271666135	91037	-9	cost
Carman	Crisp	F	9/6/1974	VT	14042455937	39090	46	cost
John	Doughnut	M	7/5/1928	CA	15566008045	90666	93	cost
Thomas	Sourdough	M	11/7/1976	TX	4583355644	6128	44	cost
Alex	Doe	M	2/2/1975	TX	15746491352	77620	46	cost
Alex	Dough	F	10/7/1933	IA	1605871648	76438	87	cost
Carman	Crisp	F	4/14/1914	VT	15877045084	22321	107	cost
Ashleigh	Doe	F	6/3/2001	VT	18828656086	73061	20	cost
Ben	Curler	M	11/6/1995	IA	2474663390	98127	25	cost
Todd	Doughnut	M	2/15/1917	VT	2508178682	2138	104	cost
Alex	Fryer	F	2/17/1928	CA	1895002582	62241	93	cost
Alex	Do	F	4/14/2023	CA	4535211957	31228	-2	cost
Ashleigh	Doe	F	5/17/1957	CA	3887545973	58378	64	cost
Asheley	Do	F	4/13/1972	IA	8495658982	26860	49	cost
Alex	Doe	F	1/22/2007	IA	6403285160	86631	14	cost
Todd	Sourdough	M	7/14/1987	CA	12671716860	86463	34	cost
Alex	Crisp	M	11/20/1954	TX	17065837108	95411	66	cost
Carman	Dough	F	1/7/2015	IA	1456784662	50460	6	cost
Alex	Doughnut	F	11/5/2007	VT	11808093047	70194	13	cost
Jim	Doe	M	12/30/1935	IA	4341125324	78707	85	cost
Lisa	Doe	F	11/5/1978	VT	7924474589	85749	42	cost
Lisa	Doughnut	F	7/20/1960	VT	4406244666	2548	61	cost
Carman	Do	F	10/3/2007	IA	2037137281	12381	13	cost
Jim	Curler	M	7/24/2017	IA	16614422445	65424	3	cost
Todd	Fryer	M	8/8/1974	VT	4095111449	93643	46	cost
Jim	Curler	M	9/25/1915	VT	2114304566	58453	105	cost
Todd	Do	M	4/14/2008	TX	16686095879	36621	13	cost
Asheley	Curler	F	11/9/1952	TX	1436926808	97545	68	cost
Ben	Curler	M	7/26/2020	VT	16735212970	57958	0	cost
Alex	Dough	M	3/15/1975	IA	17793433467	62408	46	cost
Ashleigh	Sourdough	F	3/6/1930	CA	4912523680	71260	91	cost
Thomas	Doughnut	M	11/15/1986	CA	15634371639	12964	34	cost
Todd	Doughnut	M	3/14/1980	TX	11665221931	18557	41	cost
John	Fryer	M	9/2/1982	IA	8553654875	74988	38	cost
Asheley	Sourdough	F	6/20/1974	VT	17621133906	89211	47	cost
Alex	Doe	F	10/14/1951	VT	1107114537	20912	69	cost
Alex	Dough	M	2/5/1948	CA	6334487704	4963	73	cost
Ben	Doughnut	M	6/10/1921	VT	8023038853	75155	100	cost
Jim	Do	M	2/16/1995	CA	14986743209	91335	26	cost
John	Dough	M	8/13/1962	IA	17664331173	18796	58	cost
Lisa	Doe	F	8/30/1997	CA	3118704390	64579	23	cost
Carman	Do	F	11/11/1928	IA	11845356566	70855	92	cost
Lisa	Do	F	5/11/1968	IA	3801821803	28175	53	cost
Ben	Dough	M	12/11/1991	CA	7235774926	99750	29	cost
Carman	Crisp	F	7/12/1947	TX	7521624119	19499	74	cost
Todd	Curler	M	7/12/2020	TX	5568001713	51430	1	cost
Asheley	Fryer	F	11/21/1941	VT	5036613456	1165	79	cost
Alex	Curler	F	8/17/1975	VT	1156641232	39414	45	cost
Alex	Curler	F	5/11/1917	VT	7371024743	31314	104	cost
Thomas	Doe	M	9/6/1997	IA	2437576892	43718	23	cost
Asheley	Doe	F	5/18/1924	CA	14988614102	99562	97	cost
Thomas	Doughnut	M	4/25/2009	CA	3565113758	70362	12	cost
Asheley	Curler	F	4/15/1966	TX	2603743049	67395	55	cost
Lisa	Crisp	F	10/30/1951	IA	6447651580	51242	69	cost
Alex	Crisp	F	12/16/1942	CA	3141734238	60784	78	cost
Asheley	Crisp	F	11/19/1932	TX	2821428060	6082	88	cost
Ben	Curler	M	9/14/1912	CA	16967922841	93749	108	cost
Jim	Sourdough	M	10/21/1990	TX	3498703397	43579	30	cost
Alex	Fryer	F	2/15/1981	IA	6604558542	24855	40	cost
Jim	Do	M	2/16/1967	TX	5272971145	75848	54	cost
Ben	Crisp	M	2/8/1995	VT	1957072813	33152	26	cost
Alex	Do	F	6/20/1938	IA	13608882771	29693	83	cost
Todd	Fryer	M	2/13/1964	VT	16382961822	3213	57	cost
Todd	Sourdough	M	1/9/1929	IA	12637988621	77072	92	cost
Jim	Fryer	M	5/15/1968	CA	1385585789	31361	53	cost
Alex	Doughnut	M	4/1/2026	VT	5378503428	92088	-5	cost
Ashleigh	Sourdough	F	9/3/1942	IA	2781501058	49879	78	cost
John	Dough	M	8/19/1991	IA	6664451721	31052	29	cost
Todd	Dough	M	9/22/1926	CA	7366637706	63325	94	cost
Alex	Do	F	8/26/2009	VT	1531891512	82196	11	cost
Todd	Dough	M	1/17/1929	IA	7394002345	81805	92	cost
Jim	Do	M	4/18/2010	CA	5852225142	58994	11	cost
Ben	Doughnut	M	11/28/1929	VT	3717493722	94642	91	cost
Thomas	Crisp	M	6/2/1989	IA	4632004933	14436	32	cost
Carman	Crisp	F	6/18/1998	TX	7704186030	36343	23	cost
John	Crisp	M	5/15/1914	VT	1951244233	50650	107	cost
Alex	Do	F	11/19/1999	IA	8861034127	28798	21	cost
Alex	Doe	F	9/1/1950	TX	15348945675	10495	70	cost
Ben	Sourdough	M	12/26/1972	VT	14561484108	54168	48	cost
Thomas	Doughnut	M	4/1/2011	IA	6897966378	26094	10	cost
Thomas	Sourdough	M	9/30/1928	TX	1937522279	93007	92	cost
Alex	Sourdough	F	2/24/1997	VT	2408655216	89242	24	cost
Asheley	Do	F	8/16/2003	VT	6158822793	79268	17	cost
Asheley	Doughnut	F	11/11/1925	TX	1712726157	55717	95	cost
Thomas	Sourdough	M	4/1/1977	IA	6526115437	63584	44	cost
Asheley	Crisp	F	4/27/1919	CA	3988916634	4439	102	cost
Jim	Do	M	11/18/1934	TX	8674987572	51719	86	cost
Asheley	Dough	F	4/20/1920	VT	3971018651	67094	101	cost
Lisa	Dough	F	4/11/1948	TX	4991114327	33667	73	cost
Ashleigh	Crisp	F	2/21/1926	VT	17131973983	64688	95	cost
Lisa	Sourdough	F	2/1/1965	VT	4145906023	71604	56	cost
Asheley	Do	F	7/27/2000	IA	13556667897	93744	20	cost
Ben	Sourdough	M	10/13/1932	TX	4122585088	54621	88	cost
Carman	Crisp	F	7/19/1985	TX	13044572371	49890	36	cost
Todd	Doughnut	M	8/1/1926	CA	17952895074	8421	94	cost
Asheley	Doughnut	F	8/5/2021	TX	3417586787	74812	-1	cost
Ashleigh	Crisp	F	2/9/2014	IA	8045958997	83709	7	cost
Jim	Doughnut	M	5/3/1962	IA	14175107968	7018	59	cost
Ashleigh	Dough	F	10/4/1952	TX	13416987108	6578	68	cost
Carman	Curler	F	2/7/2029	IA	7726096878	7669	-8	cost
Ashleigh	Curler	F	3/26/1981	VT	17198838004	30410	40	cost
John	Dough	M	12/21/1991	VT	14752034680	16915	29	cost
Alex	Sourdough	F	8/13/1981	IA	8072691850	76685	39	cost
Carman	Crisp	F	11/1/1967	VT	7105134415	82700	53	cost
Asheley	Doughnut	F	11/9/1953	CA	2408255519	69550	67	cost
Todd	Do	M	4/15/1977	VT	4035274680	79262	44	cost
John	Crisp	M	8/5/1985	TX	5326075416	3302	35	cost
John	Dough	M	3/27/2011	CA	3124002527	69488	10	cost
Lisa	Do	F	7/15/1990	IA	14472286767	47006	31	cost
Todd	Fryer	M	1/26/1921	VT	8303703683	28949	100	cost
Lisa	Dough	F	3/14/1959	IA	3466942979	29250	62	cost
Lisa	Dough	F	2/3/2000	CA	17124317182	25774	21	cost
Lisa	Do	F	8/10/2015	IA	4335831230	30793	5	cost
Asheley	Fryer	F	10/13/1994	TX	18836215061	78040	26	cost
Jim	Curler	M	10/3/1974	CA	1032778680	43629	46	cost
Alex	Dough	F	3/22/1924	TX	8054348191	3186	97	cost
Thomas	Sourdough	M	5/20/2025	TX	2464175539	99383	-4	cost
Lisa	Crisp	F	2/21/2012	VT	5348034204	64774	9	cost
Alex	Doe	M	5/24/1932	IA	5186776036	80758	89	cost
Todd	Crisp	M	2/22/1988	VT	1413642459	81541	33	cost
Ashleigh	Curler	F	2/17/1933	VT	7671737527	54937	88	cost
Alex	Do	F	9/1/2006	IA	2961342104	26939	14	cost
Alex	Dough	F	5/27/1987	IA	11702313172	3111	34	cost
Alex	Curler	M	1/16/1973	TX	4612604269	56779	48	cost
Carman	Fryer	F	4/24/1922	CA	17152564669	13323	99	cost
Carman	Sourdough	F	3/19/1971	IA	4858223686	54779	50	cost
Ben	Fryer	M	8/5/1980	VT	13861525947	84068	40	cost
Alex	Dough	F	5/2/1971	CA	6706865631	5756	50	cost
Lisa	Crisp	F	1/18/2028	TX	4862563418	49102	-7	cost
Todd	Do	M	10/24/1983	VT	11585446023	71514	37	cost
John	Crisp	M	4/29/1970	CA	5203146680	28658	51	cost
Ben	Do	M	7/4/1916	TX	4003966531	57625	105	cost
Alex	Do	F	1/22/1969	IA	1863022892	71982	52	cost
Todd	Crisp	M	5/22/1972	VT	16027591521	92666	49	cost
Jim	Doe	M	6/3/1913	IA	16935644269	72389	108	cost
Alex	Doe	M	6/1/2005	VT	18783525901	8643	16	cost
Jim	Crisp	M	8/21/1974	TX	16728684119	38660	46	cost
Asheley	Doe	F	2/7/1924	VT	7068073020	84623	97	cost
Lisa	Sourdough	F	10/11/2026	TX	6034101300	91776	-6	cost
Ashleigh	Do	F	2/23/1952	CA	8316825994	88047	69	cost
Asheley	Doe	F	5/4/1974	VT	2397361301	44787	47	cost
Ashleigh	Curler	F	1/7/1938	CA	8445872653	4100	83	cost
Alex	Doe	M	6/2/1972	VT	13117505249	75238	49	cost
Alex	Dough	F	3/21/1930	VT	15773207608	74496	91	cost
Alex	Dough	F	8/26/1955	IA	16332491370	81957	65	cost
Carman	Curler	F	12/27/1920	TX	2298718413	7934	100	cost
Alex	Doe	M	4/16/2021	CA	13557983833	84010	0	cost
Thomas	Curler	M	1/23/2000	TX	6848623681	26078	21	cost
Alex	Curler	F	10/24/2007	CA	6423601516	4445	13	cost
John	Doughnut	M	7/31/1996	CA	5345757747	25052	24	cost
Lisa	Crisp	F	11/23/1987	VT	7411797660	40570	33	cost
Ashleigh	Doe	F	5/31/1962	TX	2274025781	5830	59	cost
Ashleigh	Sourdough	F	8/3/1984	TX	1224774458	10327	36	cost
Lisa	Do	F	10/19/1917	CA	13951232454	49340	103	cost
Thomas	Crisp	M	11/28/1991	CA	11747237804	48580	29	cost
Alex	Sourdough	M	9/5/2010	CA	4185321224	47809	10	cost
Thomas	Dough	M	1/2/1952	VT	5201268614	69935	69	cost
Asheley	Curler	F	6/25/1963	IA	7992077677	35493	58	cost
Thomas	Dough	M	12/10/2000	CA	3282354952	54808	20	cost
Ashleigh	Sourdough	F	11/14/1931	IA	2644176719	79202	89	cost
Alex	Fryer	M	12/16/1945	IA	12342737904	87365	75	cost
Lisa	Do	F	12/21/2030	TX	4951882240	58487	-10	cost
Carman	Doe	F	1/19/1985	CA	3976064248	74905	36	cost
Carman	Doughnut	F	9/28/2012	IA	8822555463	68658	8	cost
Todd	Dough	M	12/1/2008	TX	3418443007	23066	12	cost
Alex	Fryer	F	3/21/1922	VT	13826855194	43388	99	cost
Jim	Do	M	2/9/1932	IA	2444393879	52617	89	cost
Ben	Dough	M	4/25/1944	CA	13948543800	51541	77	cost
Ben	Doe	M	3/13/1993	CA	6178227189	18770	28	cost
Thomas	Sourdough	M	10/10/1927	CA	2982003079	44379	93	cost
John	Curler	M	7/10/1946	IA	8951787618	36223	75	cost
Alex	Fryer	F	7/13/1982	TX	4103701039	6333	39	cost
Carman	Doughnut	F	5/22/1965	IA	1507246034	6068	56	cost
Ben	Crisp	M	11/20/1996	VT	14988911943	26123	24	cost
Lisa	Fryer	F	6/27/1954	VT	12845975575	23178	67	cost
Todd	Sourdough	M	6/20/1978	TX	8211567482	8369	43	cost
Asheley	Doe	F	9/25/1920	VT	15176473001	46763	100	cost
Lisa	Sourdough	F	1/9/1968	IA	5123846720	30056	53	cost
Alex	Doe	F	5/25/1966	VT	7244737122	34043	55	cost
Todd	Do	M	8/10/1970	TX	7711768847	31565	50	cost
Jim	Do	M	10/11/1985	TX	2751707447	28453	35	cost
Thomas	Crisp	M	6/3/2023	CA	1467521698	62962	-2	cost
Todd	Doe	M	6/25/2010	VT	6731266974	44910	11	cost
Carman	Sourdough	F	12/19/2025	VT	4194221234	81415	-5	cost
Thomas	Fryer	M	4/29/1913	IA	11897626975	43087	108	cost
Thomas	Doe	M	7/29/1958	VT	3765205284	64790	62	cost
Alex	Doe	F	7/26/1930	VT	8795602570	42640	90	cost
Asheley	Curler	F	2/10/2001	TX	7226328796	23239	20	cost
Alex	Fryer	M	4/1/1937	IA	8534952022	35635	84	cost
Alex	Do	F	7/16/1968	CA	8214205986	39265	53	cost
Thomas	Doe	M	2/25/1921	CA	6953987297	30946	100	cost
Alex	Dough	M	6/3/1922	CA	14848704052	48072	99	cost
Alex	Do	F	6/26/2016	CA	4454524237	3088	5	cost
Ashleigh	Doe	F	7/15/2013	CA	17041938744	92406	8	cost
Asheley	Crisp	F	11/20/1947	IA	6357625940	26742	73	cost
Jim	Doughnut	M	12/9/1915	CA	6411252340	9900	105	cost
Todd	Do	M	12/25/1982	IA	7557283643	81846	38	cost
Todd	Curler	M	9/28/1913	VT	13582117098	6434	107	cost
Ashleigh	Fryer	F	9/19/2018	CA	4406668216	78542	2	cost
Todd	Do	M	5/29/2000	IA	8177437422	7187	21	cost
Jim	Curler	M	7/18/1914	CA	6542033211	44374	107	cost
Ben	Curler	M	10/21/1978	VT	4734478612	1907	42	cost
Carman	Doe	F	12/31/1996	IA	1723596839	7744	24	cost
Alex	Sourdough	F	5/15/1917	TX	1074327618	79047	104	cost
Todd	Sourdough	M	3/21/1948	TX	5345006483	43655	73	cost
Thomas	Sourdough	M	4/25/2028	VT	6261616158	68343	-7	cost
Thomas	Doughnut	M	10/25/1995	TX	7453263208	40533	25	cost
John	Sourdough	M	5/2/2019	TX	7543081162	28656	2	cost
Ben	Crisp	M	11/16/1945	TX	5027447224	2663	75	cost
Ashleigh	Dough	F	5/23/2020	VT	18495331053	71985	1	cost
Todd	Doughnut	M	3/16/2022	IA	4134662892	88585	-1	cost
Alex	Doe	F	10/11/1963	TX	6207244039	14121	57	cost
Carman	Curler	F	10/12/1926	TX	13885793128	75311	94	cost
Ben	Sourdough	M	6/19/1988	TX	4376413883	45520	33	cost
Carman	Do	F	1/8/1982	CA	6514764393	48710	39	cost
Ashleigh	Doughnut	F	8/31/1971	IA	3237083740	8752	49	cost
Jim	Do	M	12/5/1932	IA	12962343209	41263	88	cost
Ashleigh	Crisp	F	11/24/1991	IA	5977938550	51371	29	cost
Asheley	Crisp	F	5/21/2022	TX	3047653347	36466	-1	cost
Asheley	Fryer	F	5/24/1915	IA	3108021901	67794	106	cost
Ashleigh	Crisp	F	12/6/2023	VT	3061427269	44512	-3	cost
Thomas	Dough	M	1/8/1961	TX	5931895724	4861	60	cost
Todd	Curler	M	11/25/1955	TX	15031932985	23708	65	cost
Jim	Dough	M	8/16/2021	IA	1683094421	26435	-1	cost
John	Curler	M	1/16/1967	TX	4133218281	19165	54	cost
Thomas	Curler	M	2/16/2013	IA	18198588524	47230	8	cost
Alex	Doughnut	F	4/10/1997	CA	8186014175	34352	24	cost
Ben	Crisp	M	4/6/1949	CA	3308021072	37039	72	cost
Ashleigh	Crisp	F	11/13/2018	IA	3104772666	78206	2	cost
Todd	Doe	M	6/11/2015	TX	8704423327	68721	6	cost
Ashleigh	Dough	F	12/14/1912	TX	15113392369	30123	108	cost
Lisa	Fryer	F	11/20/2020	CA	7837642494	78305	0	cost
Jim	Dough	M	3/26/1977	CA	5286912988	25906	44	cost
Thomas	Do	M	3/18/1957	IA	8531587500	10406	64	cost
Asheley	Fryer	F	6/3/1980	CA	3964974464	83123	41	cost
Jim	Doe	M	3/23/2003	TX	3427865330	36337	18	cost
Ashleigh	Dough	F	11/5/1946	TX	14618331479	17740	74	cost
Carman	Doe	F	1/25/1984	CA	6644344562	56761	37	cost
Thomas	Curler	M	7/14/2000	VT	1082185138	50383	21	cost
Jim	Curler	M	7/16/1944	CA	3541598146	70469	77	cost
John	Crisp	M	2/9/1937	CA	3453936377	3696	84	cost
Ashleigh	Dough	F	9/16/1932	VT	1838065884	25705	88	cost
Thomas	Crisp	M	8/27/1967	IA	2334981033	5587	53	cost
John	Dough	M	2/2/1962	VT	4914996105	79451	59	cost
Ashleigh	Sourdough	F	10/12/1926	CA	15611236261	12348	94	cost
Ben	Fryer	M	6/17/2009	TX	16633752179	64073	12	cost
Asheley	Doughnut	F	2/7/1974	CA	15043392509	59967	47	cost
Asheley	Do	F	2/20/2009	VT	3993231871	20438	12	cost
Lisa	Do	F	6/16/2018	IA	5168937861	57724	3	cost
Asheley	Doe	F	9/3/1922	CA	3064942428	80046	98	cost
Jim	Doughnut	M	10/10/2015	IA	16101213635	47617	5	cost
Thomas	Sourdough	M	9/7/1942	TX	18111236771	90905	78	cost
Alex	Sourdough	F	4/20/1996	TX	14126035055	99971	25	cost
Jim	Sourdough	M	6/15/1971	TX	12763466020	18485	50	cost
John	Doughnut	M	6/21/1962	CA	4702905882	45678	59	cost
Ben	Do	M	5/6/1956	CA	8048164174	62853	65	cost
Lisa	Sourdough	F	6/6/2010	TX	13286843327	11673	11	cost
Alex	Fryer	M	1/21/1943	CA	5316568505	3146	78	cost
Alex	Doughnut	M	2/20/1937	IA	5866648147	40122	84	cost
Ben	Do	M	4/20/2030	TX	7485842898	5771	-9	cost
Alex	Dough	F	3/29/1955	CA	11327873938	64540	66	cost
Todd	Sourdough	M	4/19/2030	IA	5824454362	28564	-9	cost
John	Doughnut	M	6/14/2005	IA	12081145372	9644	16	cost
Alex	Crisp	F	10/27/1915	TX	6855166167	14562	105	cost
Lisa	Fryer	F	5/14/1931	TX	3756257918	46937	90	cost
Ben	Fryer	M	6/11/1917	TX	5068274291	25971	104	cost
Alex	Curler	M	6/13/1925	CA	14506094144	16519	96	cost
Lisa	Do	F	11/4/1919	IA	1483545066	60075	101	cost
John	Fryer	M	11/11/2028	VT	2793595391	20525	-8	cost
John	Sourdough	M	8/11/2018	CA	1134536336	87537	2	cost
Carman	Doughnut	F	11/6/1913	CA	7273261334	69968	107	cost
Lisa	Sourdough	F	8/30/2011	CA	12281241828	64615	9	cost
Jim	Crisp	M	11/4/1949	VT	5915388255	50694	71	cost
Todd	Dough	M	10/4/1957	CA	12862937105	7746	63	cost
Asheley	Fryer	F	4/23/1931	CA	4186518473	89744	90	cost
Alex	Doe	F	1/25/1925	VT	5987578315	23436	96	cost
John	Doughnut	M	10/12/2008	IA	4173148084	46707	12	cost
Ben	Fryer	M	12/3/2023	CA	15137473777	99692	-3	cost
Todd	Do	M	10/20/1957	VT	6361486003	65742	63	cost
Lisa	Dough	F	6/28/1967	TX	7678096139	47894	54	cost
Lisa	Doughnut	F	3/22/2019	IA	1883005388	22785	2	cost
Alex	Fryer	M	10/5/1954	IA	7882041998	98753	66	cost
Alex	Crisp	F	4/17/1945	VT	5125077973	53827	76	cost
Asheley	Doughnut	F	7/22/2006	IA	14084718910	94295	15	cost
Carman	Dough	F	6/18/2002	IA	5228575578	38826	19	cost
Asheley	Sourdough	F	12/13/1978	TX	4044482990	40308	42	cost
Todd	Curler	M	11/17/1944	TX	5978031325	17252	76	cost
Asheley	Do	F	2/22/1968	TX	11497792491	86766	53	cost
Asheley	Crisp	F	2/15/1998	TX	6611917385	26861	23	cost
Asheley	Fryer	F	7/10/2025	TX	5932722820	16141	-4	cost
Ashleigh	Fryer	F	2/10/1952	TX	3442757288	48072	69	cost
Lisa	Do	F	6/30/1967	VT	11818611095	15004	54	cost
Asheley	Doe	F	5/31/1949	TX	5438927357	48228	72	cost
Alex	Doe	F	6/4/2001	VT	2282683649	89666	20	cost
Jim	Doe	M	2/23/2010	VT	17487706687	28017	11	cost
Ben	Doughnut	M	3/27/2015	IA	11045867929	83579	6	cost
John	Fryer	M	3/16/1915	CA	4918931931	60627	106	cost
Todd	Sourdough	M	4/20/1960	TX	8176697135	78242	61	cost
Todd	Doe	M	1/11/1930	IA	5493152997	86540	91	cost
John	Fryer	M	11/17/1937	IA	2997571154	28350	83	cost
Alex	Sourdough	M	3/2/2004	VT	5938551566	1131	17	cost
Asheley	Curler	F	2/13/1932	IA	7484615095	32325	89	cost
Alex	Doe	F	3/26/1973	CA	4098636996	20401	48	cost
Carman	Do	F	3/3/2016	CA	2867077717	44468	5	cost
Alex	Sourdough	F	3/18/1949	CA	16871941769	63010	72	cost
Ashleigh	Dough	F	1/10/2018	VT	1208984580	41834	3	cost
Ashleigh	Curler	F	6/29/1960	TX	1433716414	80654	61	cost
Asheley	Curler	F	7/16/1920	VT	8054506667	22733	101	cost
Lisa	Doe	F	5/13/1936	IA	14251471070	70796	85	cost
Lisa	Dough	F	11/17/1966	IA	1995383615	88992	54	cost
John	Doe	M	2/7/1987	CA	1344434711	50090	34	cost
Todd	Do	M	3/10/2003	TX	6512918965	76435	18	cost
John	Do	M	12/3/1980	TX	3658762857	50360	40	cost
Jim	Doe	M	4/8/2027	IA	1442286169	61217	-6	cost
Lisa	Crisp	F	9/22/1961	TX	14481493710	12131	59	cost
Ben	Doughnut	M	5/24/1936	TX	18566877105	19177	85	cost
Carman	Curler	F	2/19/1945	TX	17565916883	24549	76	cost
Lisa	Fryer	F	8/7/1961	IA	17372048396	58171	59	cost
John	Do	M	12/18/2016	CA	8172726635	16442	4	cost
Asheley	Curler	F	2/3/1943	IA	6285814068	72019	78	cost
Ashleigh	Do	F	5/19/1992	VT	18925011618	45102	29	cost
Lisa	Curler	F	3/20/1928	VT	17684165752	23894	93	cost
Alex	Doe	M	4/7/1980	CA	8487505359	13936	41	cost
Todd	Doughnut	M	5/6/1953	TX	16623983157	62782	68	cost
Alex	Fryer	M	2/26/1988	IA	13612882050	77418	33	cost
Jim	Doughnut	M	4/10/2019	TX	3965365555	95943	2	cost
Todd	Dough	M	10/10/1918	CA	7215694483	84841	102	cost
John	Doughnut	M	9/23/2004	CA	12628807396	63241	16	cost
Ben	Doughnut	M	1/29/1955	VT	7648977722	38895	66	cost
Alex	Sourdough	M	9/26/1998	VT	16414146738	77204	22	cost
Ben	Dough	M	7/18/1950	CA	5691375441	52825	71	cost
Alex	Dough	M	9/21/1988	CA	5991602537	61167	32	cost
Alex	Crisp	F	10/25/1957	VT	14256137656	19920	63	cost
Thomas	Dough	M	9/4/1928	IA	8091267910	74780	92	cost
John	Do	M	5/22/1927	TX	3206615321	96603	94	cost
Jim	Crisp	M	2/23/1993	CA	5936318588	58601	28	cost
Asheley	Fryer	F	10/24/1928	TX	18918772482	42466	92	cost
Alex	Doughnut	F	12/25/2014	IA	8263582523	70355	6	cost
Carman	Doughnut	F	8/14/1913	VT	11486236907	64058	107	cost
John	Sourdough	M	9/11/1915	CA	13103715433	68143	105	cost
Asheley	Sourdough	F	6/10/1976	IA	4611481529	31830	45	cost
Thomas	Doe	M	12/12/2018	CA	2576518218	84996	2	cost
Alex	Crisp	M	10/25/2007	IA	2136508113	59828	13	cost
Lisa	Doughnut	F	11/14/1973	TX	3535631861	25642	47	cost
Jim	Dough	M	10/21/1936	CA	16863236045	81495	84	cost
Asheley	Do	F	11/18/1946	TX	4204954301	10857	74	cost
Thomas	Curler	M	5/1/1992	IA	1491736553	6594	29	cost
Alex	Do	F	6/25/1923	IA	1081787313	9377	98	cost
Ben	Doughnut	M	6/4/1973	CA	1338431473	5530	48	cost
Alex	Sourdough	F	1/17/1988	TX	8968902585	92943	33	cost
Alex	Doughnut	M	10/6/2019	VT	13914296051	90550	1	cost
John	Doughnut	M	10/31/1918	VT	6513763456	11041	102	cost
Thomas	Curler	M	4/28/2023	VT	11371126463	88886	-2	cost
Alex	Crisp	F	7/26/2024	TX	3507835019	11521	-4	cost
Thomas	Doe	M	12/26/2022	TX	18255104190	27672	-2	cost
Alex	Do	F	5/24/1967	CA	4984656518	19735	54	cost
Ben	Curler	M	9/21/1950	VT	15635175332	29261	70	cost
Ben	Crisp	M	6/16/2019	IA	3037616396	31550	2	cost
Carman	Fryer	F	11/21/1957	TX	5624977936	67387	63	cost
John	Dough	M	4/1/2013	TX	11097111086	6772	8	cost
Carman	Sourdough	F	8/23/1993	IA	6982813582	12468	27	cost
Asheley	Crisp	F	6/4/1924	CA	4303213444	79904	97	cost
Alex	Doe	F	4/12/1920	TX	7077086763	3305	101	cost
Jim	Do	M	11/22/1970	IA	17107341944	86320	50	cost
Jim	Doe	M	11/8/2004	CA	15924025804	68771	16	cost
Ashleigh	Fryer	F	2/21/1938	IA	3163038543	81150	83	cost
John	Crisp	M	2/23/1928	VT	5318022921	89442	93	cost
John	Doughnut	M	10/19/1918	TX	7482395623	63145	102	cost
Asheley	Crisp	F	12/9/1939	TX	4476843479	89860	81	cost
Todd	Fryer	M	11/11/1959	CA	6517158418	59498	61	cost
Todd	Do	M	11/2/1995	TX	5537313238	48817	25	cost
Todd	Fryer	M	7/12/1955	VT	16858796117	98565	66	cost
Alex	Dough	F	11/26/1938	CA	16623844150	78792	82	cost
Thomas	Dough	M	7/19/1950	VT	2577053171	64063	71	cost
Carman	Doe	F	9/21/1939	TX	5581613765	58338	81	cost
Thomas	Fryer	M	11/24/1980	VT	1562038922	86351	40	cost
Ashleigh	Doe	F	9/13/1967	VT	4143045609	36906	53	cost
Alex	Crisp	F	3/26/1938	TX	17435805459	84647	83	cost
Lisa	Fryer	F	4/7/2014	TX	5822302554	84314	7	cost
John	Doe	M	5/23/2017	IA	6625944454	66270	4	cost
Lisa	Do	F	10/11/1997	IA	8838712696	37492	23	cost
Ashleigh	Dough	F	3/8/2023	VT	15752631768	49432	-2	cost
Ben	Curler	M	6/22/2003	VT	4361051923	8795	18	cost
Alex	Do	M	9/9/1919	CA	1187496384	16057	101	cost
Carman	Curler	F	9/2/2003	IA	4682887435	94390	17	cost
Carman	Curler	F	5/16/1913	IA	17513072367	44087	108	cost
